,text,label
16757,"Russia is still very unstable; they could go back to square one, and worse.",0
16758,"He just declared it dead, ladies and gentlemen, and we walked away from the work of 160 nations over 10 years.",1
16759,"He said, ""I don't know.",1
16760,"She's got bad judgment, and honestly, so bad that she should never be president of the United States.",0
16761,And they're going now because of the policies of this administration.,0
16762,The American people don't know what those commitments are.,0
16763,"Ukraine, right now, is in the sights of Vladimir Putin, those that want to reassemble the old Soviet Union.",0
16764,That's where the vast majority of people get their health care.,1
16765,Those of us who are proudly pro-life understand that.,0
16766,The plans are all over Washington.,0
16767,"Mr. Khrushchev is in New York, and he maintains the Communist offensive throughout the world because of the productive power of the Soviet Union itself.",1
16768,"Every dollar that I've proposed, I've proposed an additional cut so that it matches.",1
16769,"He's been the head of the Committee on Government Contracts that's carried out two cases, both in the District of Columbia.",1
16770,"If it's good enough for us, it's good enough for every American.",0
16771,I would like to tell you something about me.,0
16772,We've got an aggressive brown field program to refurbish inner-city sore spots to useful pieces of property.,1
16773,"He has never supported any of those arms control agreements - the limited test ban, SALT I, nor the Antiballistic Missile Treaty, nor the Vladivostok Treaty negotiated with the Soviet Union by President Ford - and now he wants to throw into the wastebasket a treaty to control nuclear weapons on a balanced and equal basis between ourselves and the Soviet Union, negotiated over a seven-year period, by myself and my two Republican predecessors.",1
16774,Do you want jobs in the inner city?,0
16775,"But, you know, let's talk about what's really going on here, Martha, because our intelligence community just came out and said in the last few days that the Kremlin, meaning Putin and the Russian government, are directing the attacks, the hacking on American accounts to influence our election.",1
16776,"For the last two years, I've been the president, and I have found from experience that it's much more difficult to make those decisions than it is to second-guess them.",1
16777,"So to answer your question, it requires a clear vision, a willingness to stand by our friends, and the credibility for people both friend and foe to understand when America says something, we mean it.",0
16778,By giving parents the tools to protect their children against cultural pollution.,0
16779,"I must say that I think I have better opportunity, however, of finding the necessary funds to pay what, admittedly, will be very, very substantial sums of money.",0
16780,To me that's what it's all about.,0
16781,"Every school district, every state should make that decision on their own.",0
